,num,mb_sex,mb_birth,mb_4,mb_6,태그-직장,태그-결혼여부
459,13443,M,19810419,기업인/소상공인,미혼,A04-05,A06-01
460,16150,M,19810422,근로자,기혼,A04-03,A06-02
461,14131,F,19810509,프리랜서,미혼,A04-07,A06-01
462,26251,M,19810522,근로자,미혼,A04-03,A06-01
463,4670,M,19810530,기타,미혼,A04-00,A06-01
464,24017,M,19810530,기타,미혼,A04-00,A06-01
465,10335,M,19810616,기타,미혼,A04-00,A06-01
466,18457,M,19810619,근로자,미혼,A04-03,A06-01
467,9239,M,19810620,구직자,기혼,A04-02,A06-02
468,18766,F,19810725,구직자,기혼,A04-02,A06-02
469,4781,M,19810808,구직자,미혼,A04-02,A06-01
470,26221,M,19810809,근로자,미혼,A04-03,A06-01
471,28398,M,19810812,프리랜서,미혼,A04-07,A06-01
472,17998,M,19810820,기타,미혼,A04-00,A06-01
473,24868,F,19810822,"구직자,프리랜서",기혼,A04-02,A06-02
474,26113,M,19810901,프리랜서,미혼,A04-07,A06-01
475,12782,M,19810907,구직자,기혼,A04-02,A06-02
476,16493,F,19810907,구직자,기혼,A04-02,A06-02
477,26448,M,19810914,근로자,미혼,A04-03,A06-01
478,25802,M,19810922,구직자,미혼,A04-02,A06-01
479,11216,M,19811006,구직자,미혼,A04-02,A06-01
480,11485,M,19811012,구직자,미혼,A04-02,A06-01
481,25425,F,19811013,근로자,미혼,A04-03,A06-01
482,27178,M,19811019,근로자,미혼,A04-03,A06-01
483,7304,M,19811021,근로자,기혼,A04-03,A06-02
484,26712,M,19811022,"근로자,프리랜서",기혼,A04-03,A06-02
485,6002,F,19811023,기타,기혼,A04-00,A06-02
486,27092,M,19811024,근로자,기혼,A04-03,A06-02
487,17822,M,19811029,근로자,미혼,A04-03,A06-01
488,21682,F,19811030,구직자,미혼,A04-02,A06-01
489,12713,M,19811101,근로자,미혼,A04-03,A06-01
490,21359,F,19811101,기업인/소상공인,기혼,A04-05,A06-02
491,15663,M,19811105,기타,미혼,A04-00,A06-01
492,17955,M,19811111,근로자,기혼,A04-03,A06-02
493,26579,M,19811111,근로자,기혼,A04-03,A06-02
494,20561,F,19811121,기타,미혼,A04-00,A06-01
495,26890,M,19811125,근로자,기혼,A04-03,A06-02
496,9245,M,19811202,기업인/소상공인,기혼,A04-05,A06-02
497,18105,F,19811210,근로자,기혼,A04-03,A06-02
498,16526,M,19811213,"구직자,근로자",미혼,A04-02,A06-01
499,13055,F,19811224,구직자,미혼,A04-02,A06-01
500,19228,M,19811227,근로자,미혼,A04-03,A06-01
501,6868,M,19820103,기업인/소상공인,기혼,A04-05,A06-02
502,27437,M,19820110,근로자,기혼,A04-03,A06-02
503,24866,M,19820112,근로자,기혼,A04-03,A06-02
504,15293,M,19820113,근로자,기혼,A04-03,A06-02
505,14964,F,19820117,"구직자,프리랜서",미혼,A04-02,A06-01
506,18169,F,19820119,"프리랜서,기타",미혼,A04-07,A06-01
507,16845,F,19820122,기타,기혼,A04-00,A06-02
508,16895,M,19820125,기업인/소상공인,미혼,A04-05,A06-01
509,21594,F,19820129,근로자,미혼,A04-03,A06-01
510,23851,F,19820129,근로자,기혼,A04-03,A06-02
511,4761,M,19820130,근로자,미혼,A04-03,A06-01
512,27102,F,19820202,근로자,기혼,A04-03,A06-02
513,21623,M,19820208,구직자,미혼,A04-02,A06-01
514,27910,M,19820210,근로자,미혼,A04-03,A06-01
515,24885,M,19820211,근로자,기혼,A04-03,A06-02
516,22929,M,19820215,근로자,미혼,A04-03,A06-01
517,13923,F,19820223,구직자,기혼,A04-02,A06-02
518,27814,M,19820223,근로자,미혼,A04-03,A06-01
519,5085,M,19820226,예비창업자,기혼,A04-04,A06-02
520,13616,M,19820226,"근로자,예비창업자,프리랜서",기혼,A04-03,A06-02
521,13283,F,19820227,프리랜서,미혼,A04-07,A06-01
522,5033,M,19820303,기타,미혼,A04-00,A06-01
523,22659,M,19820308,"구직자,프리랜서",미혼,A04-02,A06-01
524,28530,F,19820313,기타,미혼,A04-00,A06-01
525,11240,F,19820319,근로자,기혼,A04-03,A06-02
526,9311,M,19820320,구직자,기혼,A04-02,A06-02
527,20426,M,19820322,근로자,미혼,A04-03,A06-01
528,7095,M,19820324,구직자,미혼,A04-02,A06-01
529,6117,F,19820327,프리랜서,기혼,A04-07,A06-02
530,12632,M,19820329,기업인/소상공인,기혼,A04-05,A06-02
531,16415,F,19820401,False,,A04-00,A06-00
532,20983,M,19820402,"구직자,예비창업자",기혼,A04-02,A06-02
533,25913,F,19820402,근로자,기혼,A04-03,A06-02
534,27552,M,19820402,프리랜서,미혼,A04-07,A06-01
535,10308,M,19820409,근로자,미혼,A04-03,A06-01
536,5379,M,19820422,"프리랜서,기타",미혼,A04-07,A06-01
537,14562,M,19820423,기타,기혼,A04-00,A06-02
538,22848,M,19820423,프리랜서,미혼,A04-07,A06-01
539,25860,M,19820424,근로자,기혼,A04-03,A06-02
540,15655,M,19820429,기타,미혼,A04-00,A06-01
541,12659,M,19820501,근로자,기혼,A04-03,A06-02
542,23531,F,19820503,프리랜서,미혼,A04-07,A06-01
543,13318,F,19820506,근로자,기혼,A04-03,A06-02
544,20698,F,19820516,기업인/소상공인,미혼,A04-05,A06-01
545,26202,M,19820518,근로자,기혼,A04-03,A06-02
546,14487,M,19820520,기업인/소상공인,미혼,A04-05,A06-01
547,16567,M,19820521,근로자,기혼,A04-03,A06-02
548,25690,M,19820525,근로자,미혼,A04-03,A06-01
549,14149,F,19820531,기타,미혼,A04-00,A06-01
550,27071,M,19820614,구직자,기혼,A04-02,A06-02
551,14140,F,19820620,기업인/소상공인,미혼,A04-05,A06-01
552,18347,M,19820623,구직자,미혼,A04-02,A06-01
553,18098,M,19820626,근로자,기혼,A04-03,A06-02
554,14935,M,19820629,기타,미혼,A04-00,A06-01
555,5382,F,19820701,기업인/소상공인,기혼,A04-05,A06-02
556,17980,M,19820701,기타,미혼,A04-00,A06-01
557,26255,M,19820702,"구직자,예비창업자",기혼,A04-02,A06-02
558,17908,M,19820704,기타,미혼,A04-00,A06-01
559,23590,M,19820705,구직자,미혼,A04-02,A06-01
560,24760,M,19820711,기타,미혼,A04-00,A06-01
561,20416,M,19820712,기업인/소상공인,미혼,A04-05,A06-01
562,27429,F,19820713,구직자,기혼,A04-02,A06-02
563,26068,M,19820725,근로자,기혼,A04-03,A06-02
564,11843,F,19820726,프리랜서,,A04-07,A06-00
565,18336,M,19820727,"구직자,근로자,예비창업자,프리랜서",기혼,A04-02,A06-02
566,27869,F,19820729,구직자,미혼,A04-02,A06-01
567,26104,M,19820730,"근로자,프리랜서,기업인/소상공인",미혼,A04-03,A06-01
568,24183,M,19820731,근로자,기혼,A04-03,A06-02
569,5326,M,19820801,근로자,기혼,A04-03,A06-02
570,9101,M,19820802,프리랜서,미혼,A04-07,A06-01
571,14009,M,19820802,프리랜서,미혼,A04-07,A06-01
572,7583,M,19820803,구직자,미혼,A04-02,A06-01
573,21226,M,19820803,구직자,미혼,A04-02,A06-01
574,26470,M,19820806,근로자,기혼,A04-03,A06-02
575,22698,M,19820807,근로자,미혼,A04-03,A06-01
576,26513,F,19820807,근로자,기혼,A04-03,A06-02
577,4956,F,19820809,근로자,기혼,A04-03,A06-02
578,11894,M,19820816,근로자,미혼,A04-03,A06-01
579,27602,F,19820816,"근로자,프리랜서",미혼,A04-03,A06-01
580,24931,F,19820820,기타,미혼,A04-00,A06-01
581,24430,M,19820824,근로자,기혼,A04-03,A06-02
582,23506,F,19820830,기타,미혼,A04-00,A06-01
583,12842,M,19820913,근로자,미혼,A04-03,A06-01
584,17473,F,19820921,구직자,기혼,A04-02,A06-02
585,16986,F,19820924,근로자,기혼,A04-03,A06-02
586,22167,M,19821002,근로자,미혼,A04-03,A06-01
587,22202,M,19821008,"프리랜서,기타",미혼,A04-07,A06-01
588,15763,F,19821011,기타,기혼,A04-00,A06-02
589,23052,M,19821017,구직자,기혼,A04-02,A06-02
590,4759,M,19821020,"구직자,근로자",미혼,A04-02,A06-01
591,6406,F,19821020,기업인/소상공인,기혼,A04-05,A06-02
592,10246,M,19821023,근로자,기혼,A04-03,A06-02
593,25676,M,19821023,근로자,미혼,A04-03,A06-01
594,14555,F,19821026,"대학(원)생,구직자",미혼,A04-01,A06-01
595,17751,M,19821026,근로자,미혼,A04-03,A06-01
596,26243,M,19821026,근로자,기혼,A04-03,A06-02
597,16387,F,19821102,기타,기혼,A04-00,A06-02
598,18953,F,19821104,기타,기혼,A04-00,A06-02
599,9794,M,19821105,근로자,기혼,A04-03,A06-02
600,25023,M,19821111,기타,기혼,A04-00,A06-02
601,10633,M,19821119,근로자,미혼,A04-03,A06-01
602,13652,M,19821119,근로자,기혼,A04-03,A06-02
603,23552,M,19821123,구직자,미혼,A04-02,A06-01
604,12565,M,19821126,프리랜서,미혼,A04-07,A06-01
605,23222,F,19821127,프리랜서,기혼,A04-07,A06-02
606,9642,M,19821203,기업인/소상공인,미혼,A04-05,A06-01
607,21509,M,19821203,프리랜서,기혼,A04-07,A06-02
608,24640,M,19821205,기타,미혼,A04-00,A06-01
609,18744,M,19821206,근로자,미혼,A04-03,A06-01
610,6828,F,19821208,예비창업자,기혼,A04-04,A06-02
611,14987,M,19821211,근로자,미혼,A04-03,A06-01
612,6684,M,19821224,예비창업자,미혼,A04-04,A06-01
613,17107,F,19821224,프리랜서,미혼,A04-07,A06-01
614,23348,M,19821224,구직자,미혼,A04-02,A06-01
615,27900,F,19821226,기타,미혼,A04-00,A06-01
616,24193,M,19830102,기업인/소상공인,기혼,A04-05,A06-02
617,10837,F,19830113,기타,미혼,A04-00,A06-01
618,22361,F,19830116,근로자,기혼,A04-03,A06-02
619,12634,F,19830117,"근로자,프리랜서,기타",기혼,A04-03,A06-02
620,9289,M,19830120,근로자,미혼,A04-03,A06-01
621,9508,M,19830120,구직자,기혼,A04-02,A06-02
622,16234,F,19830124,"근로자,기타",기혼,A04-03,A06-02
623,11425,F,19830125,기타,미혼,A04-00,A06-01
624,24050,F,19830125,기타,기혼,A04-00,A06-02
625,19247,M,19830205,근로자,미혼,A04-03,A06-01
626,28544,M,19830205,근로자,미혼,A04-03,A06-01
627,23912,F,19830208,근로자,기혼,A04-03,A06-02
628,15467,M,19830209,근로자,기혼,A04-03,A06-02
629,5294,M,19830210,구직자,기혼,A04-02,A06-02
630,17735,M,19830210,근로자,미혼,A04-03,A06-01
631,10378,M,19830213,근로자,미혼,A04-03,A06-01
632,8713,M,19830219,근로자,기혼,A04-03,A06-02
633,12022,M,19830219,예비창업자,미혼,A04-04,A06-01
634,6530,M,19830221,기업인/소상공인,미혼,A04-05,A06-01
635,20335,M,19830221,근로자,미혼,A04-03,A06-01
636,5384,M,19830224,프리랜서,기혼,A04-07,A06-02
637,10284,M,19830224,근로자,미혼,A04-03,A06-01
638,23687,M,19830225,프리랜서,미혼,A04-07,A06-01
639,9352,M,19830227,구직자,미혼,A04-02,A06-01
640,15184,F,19830228,기타,기혼,A04-00,A06-02
641,9145,F,19830305,근로자,기혼,A04-03,A06-02
642,26122,M,19830305,구직자,미혼,A04-02,A06-01
643,14475,F,19830307,근로자,미혼,A04-03,A06-01
644,17996,M,19830309,근로자,기혼,A04-03,A06-02
645,23002,F,19830309,프리랜서,미혼,A04-07,A06-01
646,23437,M,19830309,근로자,기혼,A04-03,A06-02
647,17705,M,19830310,근로자,기혼,A04-03,A06-02
648,22057,M,19830310,근로자,미혼,A04-03,A06-01
649,21730,M,19830312,"근로자,예비창업자",기혼,A04-03,A06-02
650,8613,M,19830313,구직자,미혼,A04-02,A06-01
651,7263,M,19830314,프리랜서,기혼,A04-07,A06-02
652,8336,M,19830314,근로자,기혼,A04-03,A06-02
653,21930,M,19830314,근로자,미혼,A04-03,A06-01
654,10385,M,19830318,"구직자,근로자,기타",미혼,A04-02,A06-01
655,17805,M,19830320,"구직자,예비창업자,프리랜서,기업인/소상공인",미혼,A04-02,A06-01
656,12335,M,19830324,근로자,미혼,A04-03,A06-01
657,11241,M,19830328,근로자,기혼,A04-03,A06-02
658,18850,M,19830330,근로자,기혼,A04-03,A06-02
659,18747,F,19830401,기타,미혼,A04-00,A06-01
660,5120,M,19830406,근로자,기혼,A04-03,A06-02
661,13485,F,19830407,프리랜서,기혼,A04-07,A06-02
662,24624,M,19830407,근로자,미혼,A04-03,A06-01
663,14517,M,19830408,근로자,기혼,A04-03,A06-02
664,15059,F,19830408,근로자,기혼,A04-03,A06-02
665,24180,M,19830408,기업인/소상공인,미혼,A04-05,A06-01
666,7252,M,19830412,근로자,미혼,A04-03,A06-01
667,27647,F,19830416,프리랜서,미혼,A04-07,A06-01
668,17885,F,19830417,근로자,기혼,A04-03,A06-02
669,26805,F,19830430,프리랜서,미혼,A04-07,A06-01
670,24965,M,19830505,근로자,미혼,A04-03,A06-01
671,28087,M,19830510,기타,미혼,A04-00,A06-01
672,6012,F,19830511,근로자,미혼,A04-03,A06-01
673,18647,M,19830517,기타,미혼,A04-00,A06-01
674,22283,F,19830518,근로자,기혼,A04-03,A06-02
675,9647,M,19830521,근로자,미혼,A04-03,A06-01
676,27731,M,19830523,근로자,미혼,A04-03,A06-01
677,21735,M,19830604,"구직자,프리랜서",미혼,A04-02,A06-01
678,24921,M,19830607,기타,기혼,A04-00,A06-02
679,24546,M,19830608,근로자,미혼,A04-03,A06-01
680,14599,M,19830628,근로자,미혼,A04-03,A06-01
681,4728,F,19830630,구직자,미혼,A04-02,A06-01
682,10420,F,19830703,기타,미혼,A04-00,A06-01
683,17152,M,19830711,프리랜서,기혼,A04-07,A06-02
684,28373,M,19830712,프리랜서,미혼,A04-07,A06-01
685,15635,M,19830714,근로자,미혼,A04-03,A06-01
686,27944,M,19830715,근로자,기혼,A04-03,A06-02
687,25576,M,19830716,대학(원)생,기혼,A04-01,A06-02
688,6771,M,19830718,기업인/소상공인,기혼,A04-05,A06-02
689,5434,M,19830719,"프리랜서,기타",기혼,A04-07,A06-02
690,9969,M,19830722,"구직자,근로자",미혼,A04-02,A06-01
691,11094,M,19830723,"구직자,근로자,프리랜서",기혼,A04-02,A06-02
692,22889,M,19830723,구직자,기혼,A04-02,A06-02
693,27482,M,19830723,구직자,미혼,A04-02,A06-01
694,5102,M,19830727,"대학(원)생,구직자,근로자,예비창업자,프리랜서,기업인/소상공인,기타",기혼,A04-01,A06-02
695,21711,M,19830729,프리랜서,미혼,A04-07,A06-01
696,11567,M,19830731,근로자,기혼,A04-03,A06-02
697,25472,M,19830801,근로자,미혼,A04-03,A06-01
698,26125,M,19830807,기업인/소상공인,기혼,A04-05,A06-02
699,26065,M,19830815,근로자,기혼,A04-03,A06-02
700,23295,M,19830819,"근로자,프리랜서,기업인/소상공인",미혼,A04-03,A06-01
701,5412,M,19830820,근로자,기혼,A04-03,A06-02
702,14749,F,19830821,근로자,기혼,A04-03,A06-02
703,21467,M,19830821,근로자,기혼,A04-03,A06-02
704,1169,F,19830901,False,,A04-00,A06-00
705,21396,M,19830901,구직자,미혼,A04-02,A06-01
706,14147,F,19830902,구직자,기혼,A04-02,A06-02
707,20196,M,19830905,근로자,미혼,A04-03,A06-01
708,24112,M,19830907,근로자,미혼,A04-03,A06-01
709,24901,M,19830908,기타,기혼,A04-00,A06-02
710,15988,F,19830910,근로자,미혼,A04-03,A06-01
711,18936,M,19830910,"근로자,프리랜서",미혼,A04-03,A06-01
712,10412,M,19830911,근로자,기혼,A04-03,A06-02
713,4719,M,19830912,기업인/소상공인,기혼,A04-05,A06-02
714,20570,M,19830916,근로자,미혼,A04-03,A06-01
715,16456,M,19830917,근로자,미혼,A04-03,A06-01
716,16692,M,19830919,"구직자,근로자,기타",미혼,A04-02,A06-01
717,25707,M,19830925,근로자,기혼,A04-03,A06-02
718,22192,M,19830929,근로자,미혼,A04-03,A06-01
719,20869,F,19831004,근로자,미혼,A04-03,A06-01
720,20690,F,19831012,기타,미혼,A04-00,A06-01
721,9575,M,19831013,근로자,기혼,A04-03,A06-02
722,12917,F,19831016,근로자,기혼,A04-03,A06-02
723,25079,M,19831022,근로자,기혼,A04-03,A06-02
724,15262,M,19831023,프리랜서,미혼,A04-07,A06-01
725,11374,M,19831027,근로자,미혼,A04-03,A06-01
726,9784,F,19831029,"근로자,프리랜서",미혼,A04-03,A06-01
727,17716,F,19831109,근로자,미혼,A04-03,A06-01
728,9814,F,19831110,근로자,미혼,A04-03,A06-01
729,14059,M,19831114,근로자,미혼,A04-03,A06-01
730,24751,F,19831114,프리랜서,기혼,A04-07,A06-02
731,26673,F,19831114,근로자,미혼,A04-03,A06-01
732,19077,M,19831115,"구직자,근로자,예비창업자,프리랜서,기업인/소상공인",기혼,A04-02,A06-02
733,23474,M,19831121,근로자,기혼,A04-03,A06-02
734,23566,M,19831121,근로자,미혼,A04-03,A06-01
735,6958,F,19831125,근로자,기혼,A04-03,A06-02
736,17850,M,19831128,기타,기혼,A04-00,A06-02
737,25241,M,19831129,기타,미혼,A04-00,A06-01
738,21032,F,19831202,기타,기혼,A04-00,A06-02
739,23617,M,19831210,"근로자,기업인/소상공인",미혼,A04-03,A06-01
740,23738,M,19831213,구직자,미혼,A04-02,A06-01
741,4672,F,19831219,"구직자,근로자,예비창업자",미혼,A04-02,A06-01
742,22089,M,19831223,근로자,미혼,A04-03,A06-01
743,20895,M,19831224,기타,기혼,A04-00,A06-02
744,21452,M,19831224,"근로자,프리랜서",기혼,A04-03,A06-02
745,7177,M,19831225,근로자,미혼,A04-03,A06-01
746,5459,M,19831228,근로자,기혼,A04-03,A06-02
747,20883,F,19831228,근로자,미혼,A04-03,A06-01
748,20885,F,19831228,근로자,미혼,A04-03,A06-01
749,24727,F,19831229,근로자,기혼,A04-03,A06-02
750,5358,F,19840106,기타,기혼,A04-00,A06-02
751,15494,F,19840107,근로자,미혼,A04-03,A06-01
752,13751,M,19840108,근로자,미혼,A04-03,A06-01
753,11743,M,19840113,근로자,미혼,A04-03,A06-01
754,22652,M,19840115,근로자,기혼,A04-03,A06-02
755,19345,F,19840121,근로자,미혼,A04-03,A06-01
756,13136,M,19840127,근로자,기혼,A04-03,A06-02
757,10746,M,19840129,근로자,미혼,A04-03,A06-01
758,6004,M,19840201,기업인/소상공인,기혼,A04-05,A06-02
759,4757,M,19840205,"근로자,기타",미혼,A04-03,A06-01
760,7416,M,19840205,근로자,미혼,A04-03,A06-01
761,24873,M,19840208,"구직자,근로자",미혼,A04-02,A06-01
762,25770,M,19840208,"구직자,근로자,예비창업자,프리랜서,기업인/소상공인",기혼,A04-02,A06-02
763,8895,M,19840210,근로자,기혼,A04-03,A06-02
764,27618,F,19840213,근로자,미혼,A04-03,A06-01
765,3389,M,19840215,기업인/소상공인,미혼,A04-05,A06-01
766,28582,M,19840216,근로자,기혼,A04-03,A06-02
767,24215,M,19840217,근로자,기혼,A04-03,A06-02
768,14739,M,19840219,근로자,미혼,A04-03,A06-01
769,12388,M,19840220,근로자,미혼,A04-03,A06-01
770,27214,F,19840221,프리랜서,미혼,A04-07,A06-01
771,16371,F,19840223,"근로자,예비창업자,기타",기혼,A04-03,A06-02
772,23581,M,19840223,프리랜서,미혼,A04-07,A06-01
773,26473,F,19840223,근로자,미혼,A04-03,A06-01
774,21536,F,19840224,기타,미혼,A04-00,A06-01
775,22621,M,19840224,근로자,기혼,A04-03,A06-02
776,13076,F,19840225,기타,미혼,A04-00,A06-01
777,12313,M,19840227,근로자,미혼,A04-03,A06-01
778,28229,M,19840227,기업인/소상공인,미혼,A04-05,A06-01
779,17249,F,19840228,근로자,미혼,A04-03,A06-01
780,10069,F,19840301,기업인/소상공인,기혼,A04-05,A06-02
781,7675,M,19840303,기타,기혼,A04-00,A06-02
782,12804,F,19840303,근로자,미혼,A04-03,A06-01
783,22580,M,19840305,근로자,기혼,A04-03,A06-02
784,11956,F,19840306,기타,미혼,A04-00,A06-01
785,16395,F,19840306,근로자,미혼,A04-03,A06-01
786,21183,M,19840309,근로자,미혼,A04-03,A06-01
787,13293,M,19840323,근로자,미혼,A04-03,A06-01
788,24177,M,19840328,근로자,미혼,A04-03,A06-01
789,22907,M,19840401,근로자,기혼,A04-03,A06-02
790,28547,F,19840401,근로자,기혼,A04-03,A06-02
791,27537,M,19840403,프리랜서,미혼,A04-07,A06-01
792,9920,M,19840404,"구직자,근로자,예비창업자",미혼,A04-02,A06-01
793,7433,M,19840409,False,,A04-00,A06-00
794,8569,M,19840409,"구직자,근로자",미혼,A04-02,A06-01
795,18856,M,19840411,근로자,기혼,A04-03,A06-02
796,16193,M,19840416,근로자,미혼,A04-03,A06-01
797,10701,M,19840417,근로자,미혼,A04-03,A06-01
798,10647,M,19840423,기업인/소상공인,미혼,A04-05,A06-01
799,5380,M,19840424,근로자,미혼,A04-03,A06-01
800,28532,M,19840424,기업인/소상공인,미혼,A04-05,A06-01
801,12771,M,19840425,근로자,기혼,A04-03,A06-02
802,23729,M,19840425,프리랜서,미혼,A04-07,A06-01
803,22224,M,19840427,근로자,기혼,A04-03,A06-02
804,13030,F,19840428,근로자,미혼,A04-03,A06-01
805,4959,M,19840501,근로자,기혼,A04-03,A06-02
806,17114,M,19840501,예비창업자,미혼,A04-04,A06-01
807,16129,F,19840502,근로자,미혼,A04-03,A06-01
808,18175,M,19840506,근로자,미혼,A04-03,A06-01
809,18961,M,19840510,근로자,미혼,A04-03,A06-01
810,9410,M,19840513,근로자,미혼,A04-03,A06-01
811,17462,F,19840514,프리랜서,미혼,A04-07,A06-01
812,13752,M,19840517,근로자,기혼,A04-03,A06-02
813,5244,M,19840519,"근로자,기업인/소상공인",기혼,A04-03,A06-02
814,24540,M,19840520,근로자,미혼,A04-03,A06-01
815,7549,M,19840526,기타,기혼,A04-00,A06-02
816,23041,M,19840529,근로자,미혼,A04-03,A06-01
